business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
UeKaHOLZATrb1H-XW3AiFQ,Holy Craft!,1276 W 6th St,Cleveland,OH,44113,41.500169,-81.699414,4,11,0,"{'RestaurantsDelivery': 'False', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'GoodForDancing': 'False', 'GoodForKids': 'False', 'Caters': 'False', 'Music': ""{'dj': False, 'background_music': True, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'False', 'HasTV': 'True', 'CoatCheck': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HappyHour': 'True', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""'no'"", 'RestaurantsTableService': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'""}","American (New), Sandwiches, Gastropubs, Pubs, Breweries, Beer, Wine & Spirits, Bars, Food, Restaurants, Nightlife","{'Monday': '16:0-0:0', 'Tuesday': '16:0-0:0', 'Wednesday': '16:0-0:0', 'Thursday': '16:0-0:0', 'Friday': '16:0-2:0', 'Saturday': '16:0-2:0'}"
p2CyF_XXYdkkdTSv6sCg0Q,Brooklyn Sports Cards & Collectibles,7006 Biddulph Rd,Cleveland,OH,44144,41.4311726,-81.7342367,2.5,3,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'False'}","Shopping, Hobby Shops",
JLbJg7S8_-BJl-d_K2G2Sg,Carol & John's Comic Shop,17462 Lorain Ave,Cleveland,OH,44111,41.45177811,-81.8186463,5,31,1,"{'BusinessParking': ""{'valet': False, 'garage': False, 'street': False, 'lot': True, 'validated': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}","Hobby Shops, Comic Books, Shopping, Books, Mags, Music & Video","{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '10:0-19:0', 'Sunday': '12:0-17:0'}"
LNsZJP6jZ11e0tDljOLPiQ,Townhall,1909 W 25th St,Cleveland,OH,44113,41.485492,-81.703914,4,1372,1,"{'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'Caters': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'loud'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'HappyHour': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsReservations': 'False', 'BusinessAcceptsBitcoin': 'False', 'GoodForDancing': 'False', 'GoodForKids': 'True', 'DogsAllowed': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'CoatCheck': 'False', 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': True, 'sunday': False, 'saturday': False}"", 'Smoking': ""u'no'"", 'RestaurantsTableService': 'True'}","Food, American (New), Salad, Sandwiches, Beer, Wine & Spirits, Restaurants, Juice Bars & Smoothies, Bars, Nightlife, Beer Bar","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '9:0-2:0', 'Sunday': '9:0-2:0'}"
YjhD8yL8tEDV_9SCCF2Ulg,Timothy's Cafe,5300 Riverside Dr,Cleveland,OH,44135,41.434419,-81.802086,2.5,4,1,"{'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True'}","Coffee & Tea, Food",
RevP1cAvBG0eCiLbfj8I0A,Geiger's,1020 Euclid Ave,Cleveland,OH,44115,41.5002494,-81.68534081,5,4,1,"{'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3'}","Men's Clothing, Women's Clothing, Children's Clothing, Shopping, Department Stores, Sports Wear, Sporting Goods, Fashion","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '10:0-18:0', 'Sunday': '11:0-17:0'}"
9Syf2IB98QdSaMSVK8yFPg,Loco Pie Pizza,516 Cleveland St,Elyria,OH,44035,41.3761345,-82.0821944,4.5,9,0,"{'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'""}","Pizza, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
NhOLJZCqgPX8s8UzriOFWA,Rockefeller Barber Shop,1450 W 6th St,Cleveland,OH,44113,41.4982693,-81.6975405,4,27,1,"{'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True'}","Barbers, Beauty & Spas","{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-14:0'}"
nlrUUtIO0s0a6umCE55prA,Mulberry's,2316 Mulberry Ave,Cleveland,OH,44113,41.4948485,-81.7080677,4,18,1,"{'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""'average'"", 'Alcohol': ""u'full_bar'"", 'BikeParking': 'False', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Nightlife, Sports Bars, Sports Clubs, Restaurants, Dive Bars, Pizza, Active Life, Bars","{'Monday': '17:0-2:0', 'Tuesday': '17:0-2:0', 'Wednesday': '17:0-2:0', 'Thursday': '17:0-2:0', 'Friday': '17:0-2:0', 'Saturday': '12:0-2:0', 'Sunday': '12:0-2:0'}"
r_TKhukd3QwMVxeFqQ8F1Q,Penn Station,13969 Cedar Rd,Cleveland,OH,44118,41.501638,-81.537237,3,5,0,{'RestaurantsPriceRange2': '1'},"Restaurants, American (New), Sandwiches",
bU-Wkc4AxQArGJJx1pYw9Q,Eyezone,5852 Mayfield Rd,Cleveland,OH,44124,41.5196666,-81.4685716,4,4,1,"{'ByAppointmentOnly': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Sporting Goods, Medical Supplies, Doctors, Outdoor Gear, Shopping, Optometrists, Health & Medical, Ophthalmologists, Eyewear & Opticians","{'Monday': '10:0-19:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-16:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-16:0'}"
cUAulV1C6H-eCNdgXTC_5w,A Cookie & A Cupcake Boutique,2173 Professor Ave,Cleveland,OH,44113,41.4823086,-81.6873384,4,95,0,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Bakeries, Food, Cupcakes, Ice Cream & Frozen Yogurt","{'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-17:0'}"
2alo9GzeOsbg4jeKYFQmxQ,Santo's Italian Restaurant,7565 Pearl Rd,Cleveland,OH,44130,41.3592446,-81.81445524,3.5,91,1,"{'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Restaurants, Pizza, Italian, Event Planning & Services, Caterers, Desserts, Food","{'Monday': '0:0-0:0', 'Tuesday': '11:0-13:0', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '12:0-20:0'}"
uSRgegdEFHHasT5BbRkcFA,A Bar and Kitchen,"850 Euclid Ave, Ste 110",Cleveland,OH,44114,41.49958897,-81.68715715,4,123,0,"{'GoodForDancing': 'False', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'Music': ""{'dj': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'OutdoorSeating': 'False', 'Caters': 'True', 'CoatCheck': 'False', 'HasTV': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'Smoking': ""u'no'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'HappyHour': 'True'}","Beer, Wine & Spirits, American (New), Restaurants, Sports Bars, Food, Bars, Nightlife, American (Traditional)","{'Tuesday': '11:0-22:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0'}"
8pftLQ9OT2VKbco_lf7vbQ,Ledger Bar,2017 9th St,Cleveland,OH,44115,41.4997879,-81.6858092,4.5,14,1,"{'NoiseLevel': ""u'average'"", 'GoodForDancing': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WheelchairAccessible': 'True', 'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'False', 'Smoking': ""u'no'"", 'RestaurantsTableService': 'True', 'OutdoorSeating': 'False', 'Caters': 'False', 'RestaurantsAttire': ""u'dressy'"", 'BikeParking': 'False', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'GoodForKids': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'HappyHour': 'True'}","Nightlife, Bars, American (Traditional), Restaurants","{'Monday': '16:0-0:0', 'Tuesday': '16:0-0:0', 'Wednesday': '16:0-0:0', 'Thursday': '16:0-0:0', 'Friday': '14:0-2:0', 'Saturday': '14:0-2:0', 'Sunday': '16:0-0:0'}"
Yyag9ZHs0hZ7UIGFC04Vqw,Now That's Class Lounge,11213 Detroit Ave,Cleveland,OH,44102,41.482563,-81.7656037,4,54,1,"{'GoodForKids': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': True, 'video': False, 'karaoke': False}"", 'NoiseLevel': ""u'very_loud'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': True, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'free'"", 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HappyHour': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Breakfast & Brunch, Restaurants, Bars, Nightlife, Dive Bars, Music Venues, Arts & Entertainment","{'Monday': '17:0-2:30', 'Tuesday': '17:0-2:30', 'Wednesday': '17:0-2:30', 'Thursday': '17:0-2:30', 'Friday': '17:0-2:30', 'Saturday': '17:0-2:30', 'Sunday': '15:0-2:30'}"
DN6pcgt3sHzz8qo67MRLKA,Shaker Cycle,2389 W 5th St,Cleveland,OH,44113,41.4814205,-81.6814516,4,8,0,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'False', 'RestaurantsPriceRange2': '1'}","Sporting Goods, Shopping, Bikes",
MaTxNkWK2F6zaDG8mi9hbw,Fine Points,12620 Larchmere Blvd,Cleveland,OH,44120,41.4874756,-81.5948671,4,5,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '4', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Knitting Supplies, Fashion, Shopping, Accessories, Women's Clothing","{'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-18:0', 'Sunday': '12:0-17:0'}"
c6yZyJqvecI-vne3aNsNRA,McDonald's,14235 Puritas Rd,Cleveland,OH,44135,41.43322143,-81.7934382,1.5,6,1,"{'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '1', 'HasTV': 'True'}","Burgers, Coffee & Tea, Fast Food, Food, Restaurants","{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '7:0-23:0'}"
q4N8XvZfK1EuIZWl9QRjgw,Domino's Pizza,"7210 Memphis Ave, Unit B",Cleveland,OH,44144,41.4403749,-81.7349847,2.5,5,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1'}","Pizza, Restaurants, Sandwiches","{'Monday': '10:30-0:0', 'Tuesday': '10:30-0:0', 'Wednesday': '10:30-0:0', 'Thursday': '10:30-0:0', 'Friday': '10:30-1:0', 'Saturday': '10:30-1:0', 'Sunday': '10:30-0:0'}"
RGnv-hPg7xm87Ckf0SNJTg,Addictions  Salon and Spa,755 Starkweather Ave,Cleveland,OH,44113,41.477456,-81.6823168,2.5,21,0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'False', 'BikeParking': 'True'}","Nail Salons, Beauty & Spas, Hair Salons, Eyebrow Services, Day Spas","{'Tuesday': '12:0-18:0', 'Wednesday': '12:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-18:0', 'Saturday': '9:0-16:0'}"
qwkzD5_OjQ2eYv0EIKxV_g,Fu Sheng,"4071 Lee Rd, Ste 160",Cleveland,OH,44128,41.448844,-81.563472,2.5,5,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True'}","Chinese, Restaurants",
0eqiQ6njUxGcFKYr8CNKkA,Holiday Inn Cleveland Northeast - Mentor,7701 Reynolds Rd,Mentor,OH,44060,41.661657,-81.376748,3,19,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Hotels & Travel, Hotels, Event Planning & Services, Venues & Event Spaces, Resorts","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
_1pqmNdfZNKI5sztVvF-2A,Republic Food and Drink,1425 Euclid Ave,Cleveland,OH,44115,41.5011241,-81.6812302,3,36,1,"{'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForDancing': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'True', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'True', 'NoiseLevel': ""u'average'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'BusinessParking': ""{'garage': None, 'street': None, 'validated': None, 'lot': False, 'valet': False}""}","American (New), Food, Nightlife, Bars, Restaurants, Cocktail Bars","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-23:0', 'Saturday': '16:0-23:0', 'Sunday': '15:0-20:0'}"
fneChP3hLwNhIrHW7PhCdA,Hyatt Place Cleveland/Lyndhurst/Legacy Village,24665 Cedar Rd,Lyndhurst,OH,44124,41.5039506,-81.5015883,4,31,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Event Planning & Services, Hotels, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
LXpC1nty3Ybvq3omBawHMw,Salon Alvarez,33579 Aurora Rd,Cleveland,OH,44139,41.3864767,-81.4401519,4.5,6,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True'}","Beauty & Spas, Hair Salons",
CvP516pjOdcJJkaMjl8rPw,China Kitchen II,5607 Turney Rd,Cleveland,OH,44125,41.4105627,-81.6008417,3.5,9,1,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""'none'"", 'Caters': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""'quiet'"", 'BusinessAcceptsCreditCards': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WiFi': ""'no'"", 'HasTV': 'True', 'OutdoorSeating': 'False'}","Restaurants, Chinese",
