business_id,text,Authenticity
wftmt-n8OUA4Ng3bWWH5dw,"I am slightly ashamed that I eat the food here often enough that the staff recognize me not only in person, but my voice over the phone when I order food for pick-up. This place is an amazing value and you get an unreasonably large amount of food for the price. They do use MSG, but you can ask them not to add it. Some of my personal favorites are:

Salt and Pepper Pork Chop: Definitely not for those on a diet, but it tastes so good that it does not stop me from ordering it nearly every time I come here. This dish goes especially well with the accompanying guilt. Not too much breading, plenty of meat, and seasoned appropriately. I have tried this dish at numerous Chinese restaurants, and this actually stands out as one of the better ones. It will be overly fried on a rare occasion.

Fish/Beef in Chili Oil: Just when you thought the typical entrÁE©e here was large, this one is even larger. As expected, given that the dish is immersed in chili oil, it will be fairly salty and spicy, and tastes best with a good amount of rice. This alone feeds me for 3 or 4 meals - and I can eat A LOT.

Beef with Bitter gourd: Not much to say here, tastes exactly as it should.

Beef Chow Fun: Also an unusually large amount of food.

Fish with Seasonal Vegetables: The fish is breaded, but not overly so, and also tastes pretty good. One side benefit of this dish is that the vegetables provides the illusion of a healthy, well-balanced meal.

Overall, this place i",1
wftmt-n8OUA4Ng3bWWH5dw,"Wonton Gourmet & BBQ is a gem in Cleveland.  Granted it isn't located in the best area, but don't let it's location fool you.  Some of the best eats are located in shady places.  

Their portions are huge and everything is priced right.  Think family-style dining.  They have a more authentic menu for those of us wanting AUTHENTIC Chinese food and they also have an Americanized menu for those with more western palettes.  They have pictures of their dishes along the walls of the restaurants.  

The restaurant is small and can get crowded, but it's always a good sign to see a Chinese restaurant packed full of Chinese people...and gwai lo!  The restaurant itself is super clean, service is friendly and they do speak English, which is a plus.",1
wftmt-n8OUA4Ng3bWWH5dw,Really tasty food. Very authentic! By far the best dry chili chicken we have ever had. The chicken was seasoned perfectly. Everything else was flavorful as well. The only downside would be slow inconsistent service. But it's not terrible. Will be back again some time.,1
wftmt-n8OUA4Ng3bWWH5dw,"Real deal Chinese, helped by many dish-pictures hanging on the wall.  you can get a little bit of everything here from noddle dishes, hearty soups, great wontons, fried rice, etc.

We shared several dishes, a heaping bowl of soup with three different kinds of shrimp wontons and an order of pot stickers that was the hidden gem of the meal.

If you are near downtown and want to find an authentic spot in Chinatown, don't pass this place up!",1
wftmt-n8OUA4Ng3bWWH5dw,"I have been to Wonton Gourmet twice, and I really enjoyed the food both times. I've had the roasted duck noodle and wonton soup, the braised tender short ribs in black bean sauce, and the iced HK milk tea. The duck soup is really good, as are the ribs. My only complaint would be that the ribs, which are listed as tender, are actually quite chewy. I personally don't mind, but it might be misleading for some. The flavors are wonderful though. The menu is lengthy, with some 250+ options ranging from familiar dishes to some really authentic ones. I think everyone who likes Chinese food will find something they like here.",1
wftmt-n8OUA4Ng3bWWH5dw,"The quality and taste of the food was excellent! My mom and I had the Beef Chow Fun, Twice Cooked Pork & Malaysian style Tung Choy. All had a great distinctive aroma. Possibly the BEST authentic Chinese food in the Cleveland area!",1
wftmt-n8OUA4Ng3bWWH5dw,A great place as far as I can tell so far.  Serves authentic Chinese food and never heard of anyone getting sick from eating here.,1
wftmt-n8OUA4Ng3bWWH5dw,"One of the best, most authentic Chinese restaurants near downtown Cleveland. My family and I frequent this place to dine in, order take-out--consistently solid.",1
wftmt-n8OUA4Ng3bWWH5dw,"The food here is the best in Cleveland, in my humble opinion, for authentic Chinese.  We order here frequently to go, and have dined in a few times.  The Salted Baked Pork Chop is fried deliciousness.  I would eat the bones if I could, and I am not one of those people who like to eat fat, but seriously these pork chops are picked CLEAN.  It helps that it is crispy and well cooked.  Our kids LOVE the beef with Chinese broccoli.  Lots of flavor, but the sauce is actually surprisingly light.  Tons of veggies make this a dinner out option you don't need to feel guilty giving the kids.  Chive potsickers...OMG...little salty bursts of onion and pork in homemade noodle, awesome.

Other options I've had that I enjoyed, but may be an acquired taste, are the spicy fish (super spicy, yum!! Not the hubbys fav tho!), calamari with black bean sauce (calamari in very long tubes, I wasn't a huge fan of the chewiness, but still good), and the hot and spicy beef noodle soup (soup flavor was great, but on the oily side, and HUGE pieces of brisket, but me being me I had to trim the fat down on these).

You may ask why 4 stars?  Well, this is in Asia town and has a very strong Asian clientele, which is never a bad thing!  However not speaking the language puts a bit more ""distance"" between yourself and the staff, and we have definitely felt the service at times was a bit indifferent.  Not rude, not bad, but you know when you say a joke or smile and it just crashes against the brick wall that is your server? Yes, that.  But don't let that stop you from being adventurous and relying on the pictures on the wall if you need help ;)",1
wftmt-n8OUA4Ng3bWWH5dw,"Our family usually always come here for family dinner or sometimes just a quick lunch . The food is very authentic and you don't have to wait that long. I give them a four star, because the service is not always so great and the older waitress would ask for a tip when she serves us .",1
wftmt-n8OUA4Ng3bWWH5dw,"The Food was great to fantastic, But I like Hunan East on Richmond Rd. better. A helluva lotta food for the price. I chose some of the Hong Kong (authentic Chinese) fare such as the Fried Turnip Cakes and all Flavors Shrimp Wonton Soup  for an appetizer; my two guests played it safe stuffed wonton. All were good but fried turnips is an acquired taste..had a ting of a fish taste. We ordered three entrees to share; Chicken Chop Suey, , Szechuan Shrimp (spicy) and me the Seafood Pot...all were exquisite! They almost ruined my night by adding an $8.67 for a group of three folk...it almost seemed like that stereotype thing; that we black folk don't tip. normally tip at about 20% so the waitress cheated herself out of about $4.00 tip of a $57.00 bill. I also tip with cash! Ha Ha! Despite that slight I will definitely go back again!",1
wftmt-n8OUA4Ng3bWWH5dw,"First rule of a good Chinese restaurant: 
There must be chinese customers.
Second Rule of a good chinese restaurant:
The chinese in the restaurant must be eating (not just waiting on tables) and speaking in languages you (presumably average Americans) don't understand.
Third Rule of a good Chinese restaurant:
No fortune cookies!

Thus I arrive at Wonton Gourmet and BBQ with my usual dose of skepticism. Though there were no Roast Duck or Char Siew hanging near the window, I was instantly transported to my happy place when I walked in.

Plastered on the walls were photos of the food they serve, including dishes, I've not seen since I stepped on the plane in Asia to return to the US. The menu is extensive. It's a mainly cantonese cuisine type of place. So a lot of items with roots from Hong Kong. Such as Wonton soup with egg noodles, Beef Chow HoFun (and yes Ho is fun VERY fun).

The wonton soup with egg noodle is VERY authentic. The dumpling is filled with meats and not wrap. The veggie amount is the same as any you would get while dining in Asia. There were five wontons and the clear soup is as real and tasty as any in Hong Kong, Singapore or China(s). 

The House Pot Stickers are good. Presumably, these dumplings are a house recipe. The dipping sauce is somewhat Americanized but taste good. The Pot Stickers sauce I'm used to is just black vinegar and ginger.

The Beef Chow HoFun....well, yum! It's a standard item in Cantonese eateries all over Asia and it's nice to find one so similar. I've always like my food hot (spicy hot!) so I add the table hot sauce to it....and it just doesn't get anymore authentic then this.

The tea is a MUST TRY!  Hot or cold, basically it's your regular black tea made real strong with a healthy dose of evaporated milk to taste. If you are having the tea hot, don't forget to add sugar (available on the table) to your liking (I didn't see artificial sweeteners and didn't bother to ask)

The wait staff is a pleasant crew and spoke decent English. They accommodated my children and were helpful when asked.

If you are looking for an authentic chinese dining experience, look no further! Because at the end of your meal, you get only the check. NO fortune cookies!! 





Though my 3  year-old did ask ""where's the cookie?"" OMG what have I done to my kids?!",1
